custid,frequency,monetary,daysincelastorder,mean_prod_in_order,meanqtyofprodinorder,_SEGMENT_
14731,0.074649719,-0.530833939,-0.175200915,-0.201946457,-0.694354011,4
13566,-0.350320719,0.172470741,-0.302280983,1.991924625,0.64257065,2
13506,-0.350320719,-0.316203822,1.712417329,-0.165965193,0.065137673,4
14897,0.404282399,0.55162105,-1.20494922,-0.113825283,-0.236990625,3
12589,-0.350320719,-0.130125989,-0.557827649,0.119045,-0.021444302,4
17770,0.67361191,0.446644972,1.202279614,-0.74936005,-0.684478593,1
13565,-0.350320719,-0.878446613,-0.79358215,0.119045,-0.753784337,4
17615,0.074649719,-0.431680558,0.763029864,-1.124293322,-1.07147688,1
17783,-0.350320719,-0.708139924,0.192106634,0.796790152,0.153158973,4
15737,1.272574101,0.363340857,-0.948081849,-0.703960265,-0.76474076,3
17695,-0.350320719,0.061880958,0.770819883,0.119045,0.977187727,4
16057,1.098582347,0.874320065,-0.883851411,0.017823707,-0.310904105,3
16186,1.815785429,1.399406328,-0.709690335,0.214712727,0.574593165,3
13395,-0.949282909,-0.589809218,1.129921616,0.351915284,0.853554549,4
16003,0.67361191,1.020763953,-0.534302648,0.351915284,0.494659879,3
17939,-0.949282909,-1.50785276,0.97046969,-0.27710051,-1.352069567,1
16748,0.67361191,0.646178403,-0.852993215,-0.144853135,0.22031198,3
15607,-0.949282909,-1.333932588,1.780710483,-0.063730611,0.533530021,4
17712,-0.949282909,-0.14580598,-0.228008441,0.86979576,0.436652628,4
14234,0.404282399,0.06878254,-0.709690335,0.845921225,0.576344447,2
17431,-0.949282909,-0.498474522,1.701826112,1.126102488,0.690948878,4
14972,-0.949282909,-1.420288991,0.747294882,0.119045,-1.786328853,1
15027,0.404282399,0.441083021,-0.511234472,-0.606412846,0.079617427,3
16229,-0.350320719,0.317302617,0.367989827,0.486487046,0.048354241,4
16401,1.815785429,1.327606446,-1.480323447,-0.055569239,0.796235642,3
14573,1.428215028,0.671444753,1.094978693,0.601754908,-0.963324176,3
17433,-0.949282909,-0.636262541,0.378838977,1.577789375,0.330483246,4
17594,-0.350320719,0.277114466,0.345989684,0.57885864,0.662176212,2
16639,0.074649719,0.349127227,-0.488605717,-0.096907812,-0.061172449,4
16384,-0.350320719,-0.359086795,0.389589944,-0.220324478,-0.337107728,4
12725,-0.949282909,-0.469442847,1.891520663,0.351915284,0.175998656,4
13894,0.074649719,-0.288487215,-0.682993173,-0.683845669,-0.516540716,4
15341,-0.949282909,0.960737634,0.289137989,0.278909676,2.037279752,2
16121,-0.350320719,0.187935665,-0.01441895,2.224794909,0.766424128,2
13430,-0.350320719,-0.051555302,-0.822916325,0.518025695,0.949424736,2
17750,1.428215028,0.643603148,-1.289840592,0.090341536,1.013154698,3
12856,0.901326766,0.894963876,-1.20494922,1.429048288,0.165905781,3
13259,-0.949282909,-0.739162488,0.044258345,2.01142501,-0.218009016,4
17597,-0.949282909,0.739057776,1.280635947,1.306295186,2.207428365,2
12397,-0.350320719,0.916588856,-0.402169516,1.694573753,1.598631582,2
14500,0.074649719,-0.675056947,0.378838977,-2.087048667,-1.524484461,1
15721,-0.949282909,-0.260646482,-1.051449078,2.140177854,1.180360555,2
16156,1.428215028,1.218779122,-1.164675067,-0.05286033,0.04647362,3
18263,0.074649719,0.364690494,-0.631334003,0.201476853,1.217270191,2
12668,0.404282399,1.229465265,-1.051449078,1.164232198,1.095811625,2
13782,0.901326766,0.213389766,-1.015984543,0.240779966,-0.971551054,3
16600,0.901326766,0.097080438,-1.33467511,-0.509970793,0.164637681,3
15645,-0.949282909,-0.1348024,-0.822916325,1.306295186,0.549779976,4
17179,0.074649719,-0.046578559,1.089053625,0.52836786,-0.554740548,4
16407,1.569009372,0.848042383,-1.015984543,0.049041157,-0.403736953,3
14193,-0.350320719,0.22085964,0.127173876,0.351915284,0.436652628,4
14775,0.074649719,0.343337156,0.000524312,0.328040749,1.11238307,2
12475,-0.949282909,-0.023453621,-0.076145755,1.004367522,1.465815756,2
17204,0.404282399,0.604160407,1.07109902,-0.165965193,0.029163831,4
15127,-0.949282909,-0.57008634,0.100173311,-0.165965193,0.24182111,4
16807,0.074649719,0.420658289,0.853299124,0.486487046,0.650781846,2
12437,2.376376046,1.493083287,-1.480323447,-0.479376506,0.075728801,3
16374,-0.350320719,-0.406256244,0.113750302,1.434126825,-0.319289349,4
13886,-0.949282909,-1.163537321,0.179400912,-0.398835476,-0.694354011,1
17885,-0.949282909,-1.268452177,-1.015984543,1.371809568,-0.43077071,4
15971,1.697544538,1.398934639,-0.852993215,-1.790479568,-0.059759044,3
13752,0.901326766,0.439913375,0.71518553,-0.27710051,-0.04572331,3
13280,0.074649719,0.11764724,0.698799425,0.646351722,0.222722613,4
12782,0.67361191,0.778375128,-1.33467511,0.233015502,0.342218692,3
17348,0.67361191,0.409450842,-0.948081849,1.230122186,0.612495896,2
12585,-0.350320719,0.662773489,1.382316911,1.126102488,1.26949076,2
14966,-0.949282909,-0.982411952,-0.948081849,1.004367522,0.290442066,4
13376,0.074649719,0.179084988,0.492064966,0.090341536,0.132453971,4
14756,-0.949282909,-0.194321061,-0.915532587,0.771497238,0.90545561,2
13503,-0.949282909,-0.800977636,0.179400912,0.278909676,0.64257065,4
15680,0.074649719,0.433589719,-1.12572162,0.52836786,0.77596371,2
14161,0.074649719,0.352611281,1.290703581,0.975664058,0.022692428,4
16177,-0.949282909,-0.638000823,-0.124641212,-0.165965193,-0.677943557,4
15394,0.404282399,0.940123165,-1.12572162,0.315934019,0.474701044,3
15768,0.074649719,-0.039266424,0.639599875,-0.63170576,-0.75669547,1
13601,-0.350320719,0.007144794,-0.210143838,1.403348217,0.637614555,2
14553,0.67361191,0.15462241,-0.79358215,0.434347136,-0.467873688,3
15073,0.074649719,0.306755418,-1.12572162,0.174586377,0.114014074,3
17070,-0.949282909,-0.669669689,0.630896732,1.631015844,-0.16550225,4
17886,0.074649719,0.110436443,-0.488605717,0.961066751,-0.118644523,4
15573,-0.350320719,-0.175231998,-0.488605717,1.254855332,0.238265134,4
13853,-0.949282909,0.390262023,-0.01441895,0.486487046,0.768632874,2
14143,-0.949282909,-1.255330906,0.78624833,-0.683845669,-1.548053124,1
14292,1.428215028,1.504909636,-1.20494922,-0.533407238,0.154013339,3
14947,-0.350320719,-0.804229481,0.192106634,-1.051287715,-0.66982861,1
14341,1.272574101,0.926891146,-0.210143838,0.064685715,0.170332734,3
16215,-0.949282909,-0.80653297,0.289137989,-0.165965193,-0.355217429,4
13663,-0.949282909,-1.25988502,1.094978693,-0.533407238,-0.780264133,1
15639,-0.949282909,-0.334162454,0.793888059,0.664998044,0.853554549,4
12378,-0.949282909,1.403448001,0.755188424,3.292893042,3.136293641,2
13391,-0.949282909,-1.77216623,1.228976776,-2.454490713,-3.569079684,1
14788,-0.350320719,0.057814171,-1.20494922,-0.015526762,0.415610482,4
13635,-0.949282909,0.293914268,0.127173876,1.65681976,1.651582508,2
13345,-0.949282909,-0.487735541,1.6058506,0.351915284,0.065137673,4
12937,0.404282399,0.572778339,-0.915532587,0.719357329,0.463132424,2
17930,0.67361191,0.712331237,-0.402169516,-0.891423039,0.667990847,3
18204,0.074649719,0.804207466,0.179400912,1.65681976,0.97107803,2
13801,-0.949282909,-0.555029244,0.113750302,0.548804303,0.175998656,4
14171,-0.949282909,-0.487812651,0.482206207,1.550320566,0.106016311,4
15438,-0.949282909,-1.238034847,0.770819883,0.351915284,-1.185604169,1
14549,-0.949282909,-0.659131576,1.694712475,1.522247998,-0.058065336,4
15747,0.074649719,0.134139305,-1.015984543,0.568918898,-0.138484194,4
14397,2.376376046,1.079196953,-1.429763743,-1.298429101,-0.351167387,3
16342,0.404282399,-0.572428448,0.22942825,-1.569168191,-1.437617602,1
14673,0.67361191,0.686352319,-1.381268286,-0.08353334,0.257333189,3
15733,-0.949282909,-1.157884072,1.586470501,-0.533407238,-0.912966169,1
16969,0.074649719,-0.090153969,-0.321598054,-0.201946457,0.310643575,4
13667,-0.949282909,-0.756692745,0.902953015,1.991924625,-0.076840113,4
13583,-0.949282909,0.139941227,0.943921686,1.434126825,1.763106181,2
16105,-0.949282909,-0.700671484,1.445569995,-0.27710051,0.777424074,4
12601,0.67361191,-0.356447693,1.152658649,-1.569168191,-1.352069567,1
16777,-0.350320719,-0.982507983,0.289137989,0.454149865,-1.878689441,1
17630,-0.350320719,-0.204121859,1.034354636,-0.113825283,-0.694354011,4
15947,-0.949282909,0.806225259,0.312206165,0.664998044,2.073192897,2
17873,0.67361191,0.698943335,0.289137989,-0.854398695,0.217412279,3
18044,1.569009372,0.796383989,-1.33467511,-0.300536955,-0.453148953,3
17608,-0.350320719,-1.039130535,-0.44460166,0.636925476,-0.273129112,4
14013,0.074649719,-0.33280873,0.595432196,-0.442136247,-0.12851994,4
18161,0.67361191,0.717921857,-0.915532587,0.049041157,0.089845435,3
13167,0.404282399,0.114602683,-0.822916325,0.007909683,0.362779568,3
14154,-0.350320719,0.615474078,1.405295843,0.692466854,0.525314764,2
17768,0.074649719,0.902994027,-1.164675067,0.916246348,1.045701835,2
17314,1.272574101,0.992744753,-0.65688281,-0.003754785,0.370708631,3
17774,0.404282399,0.308280194,0.462239792,0.904791111,-0.295968795,4
14256,-0.350320719,0.294057885,1.497229166,0.664998044,0.427683467,4
12377,-0.350320719,0.639114891,1.708897405,0.982900623,1.111303981,2
13165,-0.350320719,0.383672644,-0.192543905,0.351915284,1.698310788,2
12795,-0.949282909,-0.722772587,-0.822916325,-0.27710051,-1.135246163,4
14333,-0.949282909,-0.510683,0.127173876,0.030923827,-1.135246163,4
16906,0.404282399,-0.405051359,0.300728068,0.181362257,-1.453907386,4
13221,-0.350320719,0.141208015,1.409838769,0.796790152,-0.319289349,4
14621,0.67361191,0.739166906,-1.480323447,0.201476853,0.310643575,3
12957,1.272574101,1.325972782,-1.12572162,0.678806291,0.788315856,3
15706,0.404282399,0.388921353,0.07254477,-0.063730611,-0.618482841,4
12828,0.901326766,0.224631019,-1.429763743,-0.683845669,-0.680661805,3
15421,0.404282399,0.2048421,0.000524312,-0.398835476,-0.376726559,4
12413,0.074649719,-0.057085495,0.113750302,-0.356954662,-0.535475969,4
15712,0.67361191,0.242303723,-1.12572162,-0.65230702,-0.534521479,3
16633,0.901326766,1.144270475,-0.852993215,0.598509034,0.239451728,3
14594,-0.350320719,-0.535324823,-1.20494922,0.57885864,-0.622349111,4
13502,0.074649719,-0.642519549,-0.883851411,-0.982230334,-0.439492687,1
16369,0.074649719,0.64461827,-0.822916325,1.086799375,0.881803066,2
12395,1.815785429,1.026860973,-0.79358215,-0.326421325,0.100652207,3
13350,-0.350320719,0.183181368,-0.883851411,0.240779966,-0.067412947,4
14477,0.404282399,0.481950767,-0.79358215,-2.047745554,0.168437635,3
12683,2.027177219,1.843445472,-1.33467511,0.454149865,0.874951382,3
13831,0.901326766,0.794859812,-0.883851411,-0.296600895,-0.459371921,3
13731,-0.350320719,-0.129406473,1.310586451,0.201476853,-0.180994605,4
15888,-0.949282909,-1.134327307,0.289137989,-0.533407238,-1.135246163,1
17181,-0.350320719,-0.80109218,-0.01441895,-0.398835476,-0.062729281,4
15466,-0.949282909,-0.655342713,0.345989684,1.434126825,0.343514989,4
15967,-0.350320719,-0.405352409,-0.682993173,1.004367522,-0.392350025,4
13570,-0.949282909,-0.820692145,1.423364232,0.719357329,0.039866189,4
12619,1.272574101,1.195843307,-0.883851411,-0.431172657,1.183020065,3
14818,0.074649719,-0.033062528,0.204677902,-0.063730611,-0.292129327,4
16444,0.404282399,-0.031082309,-0.192543905,0.297555999,-0.417815178,4
16850,-0.949282909,-0.546374097,1.77071345,0.351915284,0.591982618,4
17040,-0.949282909,-0.235768264,0.816516814,0.030923827,0.190967605,4
14357,-0.949282909,-0.847482457,-0.246145797,1.201256541,0.073434981,4
17062,0.404282399,-0.258969805,1.701826112,0.097578101,-0.573110544,4
17781,-0.350320719,-0.908263147,0.97046969,-0.949053133,-2.18141247,1
14581,-0.949282909,-1.333259209,-0.883851411,-0.063730611,0.500296967,4
17214,0.901326766,0.321835643,0.029858487,0.000145219,-1.387559091,3
17082,-0.350320719,0.893631777,-0.44460166,1.237237805,1.431179106,2
13026,0.67361191,0.301329051,-1.480323447,-0.818417431,0.915550254,3
18145,0.404282399,1.090549186,-1.015984543,1.522247998,1.602276144,2
17030,-0.949282909,-1.37731632,0.07254477,-0.533407238,-0.067412947,4
12747,1.697544538,1.383073619,-1.429763743,-0.627069637,-0.376444525,3
14101,0.901326766,1.76320861,0.204677902,-1.087268979,2.349958228,2
12592,-0.350320719,-0.675382655,0.421271121,-1.051287715,-0.239729033,1
17889,-0.350320719,-1.004959878,1.275569953,-0.683845669,-1.495711795,1
16949,0.901326766,0.56573874,-1.381268286,-0.442136247,-0.167212961,3
15223,-0.350320719,0.130745895,1.339800391,-0.398835476,-0.267492025,4
13895,0.404282399,1.059516499,-0.557827649,0.796790152,0.911290665,2
13662,0.074649719,0.158097109,0.345989684,0.060978164,0.178507571,4
13617,0.074649719,-0.180200888,-0.302280983,-0.130969842,-0.413530122,4
17869,0.67361191,-0.41128087,0.568121252,-0.854398695,-2.10204018,1
16203,0.404282399,-0.052251881,0.000524312,-0.569388503,-0.844629105,1
14954,-0.949282909,-0.738280211,-1.015984543,1.889690044,-0.239729033,4
12660,-0.949282909,-0.945500114,-1.051449078,-0.398835476,-0.186207252,4
16612,0.404282399,0.384492917,-0.466399955,0.007909683,-0.180994605,3
13067,-0.949282909,-1.594373719,0.312206165,-0.27710051,-1.927928008,1
13135,-0.949282909,1.339421683,1.191430464,-2.454490713,3.915733048,2
13756,2.027177219,1.591766098,-1.429763743,-0.454782394,0.459388132,3
15462,0.074649719,-0.769356797,0.441932054,-1.46693361,-0.926474695,1
16240,-0.350320719,1.375309409,-0.65688281,1.80156887,1.863600617,2
12591,-0.949282909,-0.458097113,1.715926855,0.608222012,0.460221291,4
16790,0.901326766,0.538752443,-1.381268286,-0.130969842,-0.094334431,3
16094,0.404282399,0.329498274,-1.051449078,0.030923827,0.071366473,3
16842,0.074649719,0.4492776,0.501842583,0.351915284,0.428683634,2
14098,-0.949282909,-1.2355851,-0.381508583,0.351915284,-0.331136364,4
13497,-0.350320719,-0.855090253,1.586470501,-0.949053133,-1.308049787,1
12514,-0.949282909,0.266678415,1.526357826,1.371809568,1.101544575,2
17397,-0.350320719,-0.083740447,-0.709690335,1.237237805,-0.239729033,4
16366,-0.949282909,-0.710009587,-0.822916325,0.119045,0.424677534,4
16709,0.67361191,1.124174079,0.33483492,-0.063730611,0.086582736,3
13339,-0.949282909,0.188220235,1.213030581,1.493544534,0.799101583,2
16513,0.074649719,0.222202634,-1.33467511,-0.316403624,-0.003578022,3
13485,-0.949282909,-0.34707506,1.377667301,0.351915284,0.617565403,4
12384,-0.350320719,-0.341222289,-0.557827649,-0.220324478,-0.873401771,4
15847,-0.350320719,-0.392509575,-0.34123443,-0.336518219,0.573716485,4
15266,-0.949282909,-1.231957536,1.787328738,-0.854398695,-2.090318532,1
17463,0.67361191,0.772867548,-0.883851411,1.062623566,0.371656316,3
17698,-0.949282909,-1.026491991,1.497229166,-0.533407238,-0.319289349,1
14338,-0.350320719,-0.13666423,0.983524477,-0.015526762,-0.140153652,4
14389,-0.350320719,0.271007362,0.100173311,0.315934019,0.839155465,2
15827,2.027177219,0.725218878,0.204677902,-0.778500107,-0.952504411,3
13652,0.074649719,0.347321256,-0.210143838,0.351915284,0.234697707,4
15656,0.404282399,0.036909152,-0.210143838,-0.336518219,-0.694354011,4
13314,0.074649719,0.067496255,-1.480323447,0.278909676,0.222722613,3
15344,0.074649719,-0.228565892,-1.533130973,-0.794980986,-1.878689441,1
17863,0.901326766,1.157169198,0.01528194,0.497086695,1.12311654,2
17716,1.697544538,1.638310433,-0.709690335,0.390044993,0.64257065,3
13504,-0.949282909,-0.586745002,0.086439358,0.548804303,0.276766764,4
15780,0.074649719,-0.307231761,1.1183878,-0.63170576,-0.822755905,1
17655,1.098582347,0.883070955,-1.088005,-0.310714303,-0.324351134,3
17614,-0.949282909,-0.403455397,-0.01441895,2.174700237,0.494659879,4
16795,-0.949282909,-0.384325092,1.873243784,1.731243747,0.442591974,4
14409,0.67361191,0.808767772,0.179400912,-0.621528412,0.333101889,3
13933,-0.350320719,0.006029809,0.586398132,-0.220324478,-0.31341302,4
17096,0.404282399,0.204702784,-0.915532587,-0.367296827,-0.740778097,3
13730,-0.350320719,0.063086678,0.801478971,0.351915284,0.474701044,4
16676,0.404282399,0.630330547,-0.44460166,0.386910635,-0.032758858,3
13183,1.428215028,1.417954518,-1.20494922,-0.413106579,0.576927593,3
14157,-0.350320719,-0.385002029,-0.79358215,0.386910635,-0.250750869,4
14293,0.404282399,0.350786515,-1.381268286,-0.015526762,0.194678448,3
12840,0.404282399,1.070219179,0.860520871,0.678806291,0.989909438,2
17345,0.404282399,-0.193168668,-0.915532587,0.119045,-0.606964345,4
15738,2.212071033,1.57895133,-0.822916325,-0.423011285,0.24978056,3
17878,-0.949282909,-0.452324874,-0.246145797,0.664998044,0.881803066,4
15801,0.074649719,0.36391079,-0.192543905,0.398365872,0.239451728,4
17325,-0.949282909,-1.57495565,1.578629061,-1.051287715,-1.040918104,1
15224,-0.350320719,-0.474658845,1.851559176,-0.766277522,-0.547477012,1
18167,0.074649719,0.427781339,-0.682993173,-0.356954662,-0.247064725,3
13363,-0.350320719,0.145724028,-0.852993215,0.664998044,0.773037195,2
12952,0.404282399,0.518587328,-1.289840592,0.259987102,-0.062729281,3
14039,-0.949282909,-1.040576061,-0.44460166,-0.854398695,-0.331136364,1
14555,-0.350320719,-0.696009979,-0.01441895,-0.533407238,-1.308049787,1
14690,-0.350320719,-0.523109586,-0.228008441,0.420972664,-0.686118394,4
15031,0.404282399,-0.038260621,-1.33467511,0.664998044,-0.370538356,3
16653,-0.350320719,0.438103784,-0.883851411,0.916246348,0.903503741,2
17306,2.296506729,1.939794806,-1.088005,-1.6072979,1.64135819,3
13728,0.901326766,0.310871217,-0.381508583,-0.442136247,-0.672526992,3
13591,0.074649719,0.288157758,0.086439358,0.227812846,-0.000628125,4
17957,-0.949282909,-1.544200099,0.113750302,0.719357329,0.549779976,4
17126,0.67361191,0.243161772,0.923613948,1.299555063,-0.097866696,4
17637,-0.350320719,-0.204157786,-0.488605717,0.160925815,-0.09593861,4
16302,-0.949282909,-0.775174126,0.731348687,-0.27710051,0.14543988,4
13705,0.074649719,0.124259252,-1.20494922,-0.48695665,-0.186207252,3
12584,1.428215028,0.992954642,-1.381268286,-0.384722068,-1.182745625,3
15227,0.67361191,0.463556238,-0.381508583,-0.348740804,0.001726148,3
16885,0.074649719,-0.3798942,-0.915532587,0.701493396,-1.056092114,4
14716,-0.350320719,-0.855662774,-0.246145797,0.420972664,0.337018282,4
15815,0.67361191,0.683875436,0.07254477,-0.78342208,0.725435769,3
13644,0.404282399,1.079686831,-0.883851411,1.056507431,1.442645306,2
17866,-0.949282909,-0.431560841,0.853299124,-0.398835476,0.369127353,4
15746,-0.949282909,-0.959694987,0.793888059,0.664998044,0.290442066,4
13170,-0.949282909,-1.362899822,-0.606323106,0.719357329,0.081670598,4
16570,1.569009372,1.375697724,-0.915532587,-0.144853135,0.435460928,3
14815,-0.350320719,-0.099967229,-0.381508583,0.278909676,0.552465275,4
15318,-0.949282909,-0.59532543,-1.381268286,0.916246348,1.606944457,2
18249,-0.949282909,-1.407782959,-0.852993215,-0.533407238,0.031312591,4
14210,0.901326766,0.765861492,0.549558785,0.015627232,-0.214430062,3
13937,-0.949282909,-1.271766761,1.034354636,-0.683845669,-0.43077071,1
13990,-0.949282909,-0.935029844,1.280635947,-0.27710051,0.089845435,4
12353,-0.949282909,-1.461672456,1.234244961,-1.284157998,-1.979457549,1
15376,0.074649719,0.450527787,-0.302280983,1.086799375,0.339188088,2
16750,0.67361191,-0.119675734,-0.228008441,0.217343522,-1.352069567,4
14412,-0.350320719,0.14846735,-0.264564363,0.486487046,1.17272658,2
12938,-0.949282909,-1.266662556,-0.631334003,-0.398835476,0.12983842,4
13697,-0.949282909,-1.159083515,-0.34123443,-0.27710051,0.227528197,4
15175,-0.949282909,-1.080637729,0.179400912,0.119045,0.759771343,4
16892,0.404282399,-0.297490666,-1.480323447,0.502353714,-1.058003564,3
17612,0.901326766,0.876089014,-0.076145755,0.465020147,0.836391433,2
13980,-0.949282909,-0.895641875,0.029858487,-0.398835476,0.160824647,4
17779,0.074649719,-0.110477981,-0.737001279,0.548804303,-0.138484194,4
13410,0.67361191,0.276605705,-0.65688281,-1.234063326,-0.467873688,3
12379,-0.350320719,-0.081644877,0.300728068,-0.063730611,-0.115372185,4
14223,0.074649719,0.29309036,0.421271121,0.278909676,0.210616642,4
14784,-0.350320719,-0.724191934,-0.606323106,-0.854398695,-0.373628136,1
12885,0.074649719,0.46119557,0.07254477,0.588721627,0.488993957,2
14799,-0.949282909,-1.090317574,-0.108255107,-0.398835476,0.121954505,4
17545,0.074649719,-0.008174859,-0.246145797,1.382409217,-0.388162173,4
17561,-0.949282909,-1.179202849,-0.79358215,1.126102488,-0.115372185,4
14910,0.404282399,-0.36648374,-1.429763743,-0.809578293,-0.980433904,3
14104,-0.350320719,-0.924026983,0.937190939,-0.464349858,-1.429561672,1
13436,-0.949282909,-0.959648334,-1.480323447,-0.27710051,-0.873401771,4
16520,0.074649719,0.352166604,1.135646802,1.45424142,0.260595888,2
13122,-0.949282909,0.238584994,1.409838769,1.522247998,1.439639374,2
15723,-0.949282909,-1.234924305,1.870170111,0.916246348,-0.912966169,4
13297,0.404282399,0.893083935,-1.20494922,-0.039401297,0.543038108,3
12578,-0.350320719,0.983754611,-0.737001279,1.564128813,1.513007413,2
13634,0.67361191,0.581628866,-0.44460166,0.969845139,-0.145177177,3
14652,-0.949282909,-1.404012105,0.253673453,0.664998044,-1.110900449,4
14976,0.67361191,0.079475478,-0.01441895,-0.124084378,-1.282453864,4
17554,0.67361191,0.706865689,-1.480323447,0.012545806,0.608423519,3
15346,-0.949282909,-0.805495571,1.767362323,0.119045,0.022692428,4
15870,-0.949282909,-0.566756504,-0.466399955,1.910802102,0.924787433,2
15906,1.098582347,0.685628749,-0.79358215,0.430540128,-0.699087716,3
16669,-0.350320719,0.580462943,-0.682993173,1.962104195,1.249659546,2
17913,-0.350320719,-0.489150433,0.000524312,0.692466854,-0.030486682,4
13082,1.272574101,0.94320718,0.731348687,-0.745165464,0.772487612,3
12615,0.404282399,0.748339894,-1.429763743,0.533507708,0.751958921,3
13520,0.901326766,1.175191652,0.000524312,-0.183829126,0.690159648,3
13244,-0.949282909,-1.32175111,0.421271121,0.771497238,-1.413623478,4
12769,-0.949282909,0.450331348,1.400735477,0.86979576,0.988100972,2
17701,-0.949282909,-0.534588206,1.463040512,0.351915284,-0.457145417,4
15133,0.074649719,0.34083236,0.73934854,-0.581611088,0.572839111,4
15220,0.901326766,0.753741674,-0.108255107,0.240779966,0.458276277,3
15589,0.074649719,-0.383085544,1.475976833,-0.683845669,-0.841477793,1
17737,-0.350320719,-1.131713987,-1.12572162,-1.284157998,-1.110900449,1
14113,0.404282399,0.80325199,-1.381268286,-0.724396707,0.133759434,3
13802,0.074649719,1.555403131,0.823964949,0.328040749,1.929223037,2
16561,-0.350320719,-0.197111473,-1.289840592,0.075744229,-0.228815788,4
12581,-0.949282909,-1.603895809,-0.321598054,-0.854398695,-0.443879565,1
16980,-0.350320719,0.34960039,1.475976833,1.106602103,1.047990442,2
17048,0.074649719,0.233651023,0.656817187,-0.130969842,0.065137673,4
15820,-0.949282909,-0.856809058,1.722914956,0.119045,-0.030486682,4
17732,-0.949282909,-0.685381659,1.894539657,0.119045,-0.554740548,1
16214,0.074649719,0.220449993,1.040558168,-0.031393431,-0.064288303,4
14780,-0.350320719,-0.42315422,-0.060410774,-0.220324478,-0.021444302,4
13048,0.404282399,0.736187709,-0.948081849,0.881567736,0.731613107,2
18252,-0.350320719,-0.259085324,-0.124641212,1.18287852,-0.349147905,4
13799,-0.350320719,-0.139672168,0.648239722,0.119045,0.14543988,4
15920,0.074649719,-1.225273741,0.937190939,0.174586377,-1.816268118,1
14712,0.074649719,0.161669794,-0.534302648,-0.854398695,-0.683386739,4
18101,-0.350320719,-0.992948511,-1.051449078,0.030923827,-1.413623478,4
14920,-0.350320719,0.227822625,1.275569953,0.692466854,0.424677534,4
18150,0.074649719,-0.178181773,-0.466399955,-0.27710051,-0.339105358,4
16232,0.404282399,0.291401545,-0.246145797,-0.766277522,-0.110481734,3
12755,-0.949282909,-2.711928306,1.578629061,-1.569168191,-3.816252531,1
14948,0.901326766,0.448143648,-0.682993173,-0.336518219,-0.17408235,3
18240,-0.949282909,-0.235487878,-0.192543905,-1.284157998,0.014004655,1
16593,0.074649719,-0.591008949,-0.124641212,-0.63170576,-1.362093938,1
14231,0.074649719,0.264574594,1.1183878,0.147117568,-0.051877133,4
14355,-0.949282909,-1.19029995,1.873243784,-0.533407238,-0.599351357,1
17503,-0.350320719,-0.122830392,-1.429763743,0.278909676,0.576344447,4
13929,-0.350320719,0.209212728,1.034354636,-1.41872976,-1.052279079,1
13158,0.404282399,0.480212162,0.441932054,0.315934019,0.337018282,2
17295,0.074649719,-0.200930875,-0.557827649,0.443186275,-0.564499954,4
18231,0.67361191,0.815906071,1.169430322,0.486487046,0.05509816,2
18170,0.074649719,0.347670255,-0.44460166,-0.165965193,-0.036556206,4
13800,-0.949282909,-0.076307806,1.687555985,1.046248337,1.009610102,4
18040,-0.350320719,-0.559097177,-0.79358215,-0.606412846,-0.883161177,1
13249,0.074649719,0.161986587,0.421271121,-0.738204954,0.385879057,4
14676,0.901326766,0.953612186,-0.488605717,-1.016292364,1.029547804,3
18168,0.901326766,0.386403589,1.07711409,0.340033799,-0.518889996,4
14448,-0.350320719,-0.41991549,-1.12572162,-0.606412846,-1.135246163,1
12942,0.074649719,-0.170397378,0.770819883,0.398365872,-1.07147688,4
16086,0.67361191,0.388131161,0.01528194,-0.78342208,-0.417815178,3
16963,-0.949282909,-1.40483033,1.141344528,-0.854398695,-1.47880024,1
13224,-0.350320719,0.858941685,0.029858487,1.434126825,1.737641028,2
13253,-0.350320719,0.362919721,0.950614513,0.119045,1.800238776,2
17105,-0.350320719,0.036577883,0.97046969,1.371809568,0.98265779,2
16477,1.098582347,0.964424242,0.07254477,0.310710084,0.246881353,3
13882,0.67361191,0.408175458,-1.429763743,-0.165965193,0.323909426,3
14623,0.67361191,0.191103944,-0.466399955,0.584785567,-0.67144685,3
13995,0.67361191,0.532104187,-0.915532587,0.084522617,0.086582736,3
13639,-0.949282909,0.323719075,0.217117531,1.004367522,1.75407854,2
13439,-0.949282909,-0.787013643,1.475976833,1.403348217,0.517038123,4
17086,0.901326766,0.782079082,-1.20494922,0.015627232,0.733512757,3
15213,-0.949282909,-0.623071189,1.757251847,0.420972664,0.637614555,4
16826,-0.949282909,-0.577738063,-0.108255107,0.351915284,0.014004655,4
16643,-0.949282909,-0.30414802,1.432296408,0.608222012,0.528059959,4
16097,-0.949282909,-1.051240559,1.409838769,-0.533407238,-0.584280575,1
16851,0.074649719,-0.524696912,-1.33467511,-0.854398695,-0.392350025,4
18192,-0.949282909,0.114962887,0.179400912,1.164232198,0.728185506,2
15923,-0.949282909,-1.259544254,1.894539657,0.420972664,-0.039603485,4
14188,0.901326766,0.856621408,-0.511234472,-0.377723419,0.310643575,3
12502,0.67361191,1.070416684,0.452129316,0.664998044,0.00700504,2
15402,-0.350320719,-0.14817914,0.895985407,0.160925815,0.955033281,4
17415,-0.949282909,-0.234535308,0.27743372,-0.165965193,-0.367457171,4
14162,-0.350320719,-0.841874461,1.058976734,-0.336518219,-0.863727602,1
